timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-16 13:52:57+02:00,Tug_Event.start,,,,26999.0
2024-04-16 13:52:57.800000+02:00,Tug_Event.stand,,10,158,20982.0
2024-04-16 13:52:58.800000+02:00,Tug_Event.walk1,,21,154,30309.0
2024-04-16 13:52:58.900000+02:00,Tug_Event.double_stance,,16,144,43234.0
2024-04-16 13:52:59+02:00,Tug_Event.double_stance,,14,138,38651.0
2024-04-16 13:52:59.100000+02:00,Tug_Event.foot,Placement.right,10,130,27502.0
2024-04-16 13:52:59.200000+02:00,Tug_Event.foot,Placement.right,9,128,27826.0
2024-04-16 13:52:59.300000+02:00,Tug_Event.foot,Placement.right,9,126,27216.0
2024-04-16 13:52:59.400000+02:00,Tug_Event.foot,Placement.right,9,126,29030.0
2024-04-16 13:52:59.500000+02:00,Tug_Event.double_stance,,12,116,45701.0
2024-04-16 13:52:59.600000+02:00,Tug_Event.double_stance,,12,116,45701.0
2024-04-16 13:52:59.700000+02:00,Tug_Event.double_stance,,14,106,33251.0
2024-04-16 13:52:59.800000+02:00,Tug_Event.foot,Placement.left,15,100,31461.0
2024-04-16 13:52:59.900000+02:00,Tug_Event.foot,Placement.left,16,97,32164.0
2024-04-16 13:53:00+02:00,Tug_Event.foot,Placement.left,16,96,31082.0
2024-04-16 13:53:00.100000+02:00,Tug_Event.foot,Placement.left,16,95,31723.0
2024-04-16 13:53:00.200000+02:00,Tug_Event.double_stance,,13,84,52845.0
2024-04-16 13:53:00.300000+02:00,Tug_Event.double_stance,,8,72,38415.0
2024-04-16 13:53:00.400000+02:00,Tug_Event.foot,Placement.right,7,68,36474.0
2024-04-16 13:53:00.500000+02:00,Tug_Event.foot,Placement.right,7,68,36474.0
2024-04-16 13:53:00.600000+02:00,Tug_Event.foot,Placement.right,7,65,30642.0
2024-04-16 13:53:00.700000+02:00,Tug_Event.foot,Placement.right,7,65,30335.0
2024-04-16 13:53:00.800000+02:00,Tug_Event.foot,Placement.right,7,64,30485.0
2024-04-16 13:53:00.900000+02:00,Tug_Event.double_stance,,7,52,41817.0
2024-04-16 13:53:01+02:00,Tug_Event.heel,Placement.right,8,45,39127.0
2024-04-16 13:53:01.100000+02:00,Tug_Event.foot,Placement.right,10,35,27735.0
2024-04-16 13:53:01.200000+02:00,Tug_Event.foot,Placement.right,11,33,26058.0
2024-04-16 13:53:01.300000+02:00,Tug_Event.foot,Placement.right,10,32,31896.0
2024-04-16 13:53:01.400000+02:00,Tug_Event.foot,Placement.right,10,32,31896.0
2024-04-16 13:53:01.500000+02:00,Tug_Event.foot,Placement.right,10,31,31022.0
2024-04-16 13:53:01.600000+02:00,Tug_Event.foot,Placement.right,10,30,31325.0
2024-04-16 13:53:01.700000+02:00,Tug_Event.double_stance,,7,21,44321.0
2024-04-16 13:53:01.800000+02:00,Tug_Event.turn1,,7,16,44940.0
2024-04-16 13:53:02.800000+02:00,Tug_Event.walk2,,7,22,36135.0
2024-04-16 13:53:02.900000+02:00,Tug_Event.foot,Placement.left,7,22,36772.0
2024-04-16 13:53:03+02:00,Tug_Event.foot,Placement.left,7,22,36683.0
2024-04-16 13:53:03.100000+02:00,Tug_Event.foot,Placement.left,7,22,35904.0
2024-04-16 13:53:03.200000+02:00,Tug_Event.foot,Placement.left,7,22,37203.0
2024-04-16 13:53:03.300000+02:00,Tug_Event.double_stance,,10,31,54053.0
2024-04-16 13:53:03.400000+02:00,Tug_Event.double_stance,,10,31,54053.0
2024-04-16 13:53:03.500000+02:00,Tug_Event.heel,Placement.left,13,41,37355.0
2024-04-16 13:53:03.600000+02:00,Tug_Event.foot,Placement.right,16,48,27078.0
2024-04-16 13:53:03.700000+02:00,Tug_Event.foot,Placement.right,16,49,25509.0
2024-04-16 13:53:03.800000+02:00,Tug_Event.foot,Placement.right,17,50,24591.0
2024-04-16 13:53:03.900000+02:00,Tug_Event.foot,Placement.right,17,51,25511.0
2024-04-16 13:53:04+02:00,Tug_Event.heel,Placement.left,16,60,33078.0
2024-04-16 13:53:04.100000+02:00,Tug_Event.double_stance,,14,74,31583.0
2024-04-16 13:53:04.200000+02:00,Tug_Event.foot,Placement.left,12,80,46116.0
2024-04-16 13:53:04.300000+02:00,Tug_Event.foot,Placement.left,12,81,36011.0
2024-04-16 13:53:04.400000+02:00,Tug_Event.foot,Placement.left,11,83,31775.0
2024-04-16 13:53:04.500000+02:00,Tug_Event.foot,Placement.left,11,83,31653.0
2024-04-16 13:53:04.600000+02:00,Tug_Event.foot,Placement.left,11,83,32702.0
2024-04-16 13:53:04.700000+02:00,Tug_Event.foot,Placement.left,11,83,35010.0
2024-04-16 13:53:04.800000+02:00,Tug_Event.double_stance,,12,93,43276.0
2024-04-16 13:53:04.900000+02:00,Tug_Event.double_stance,,15,115,34617.0
2024-04-16 13:53:05+02:00,Tug_Event.foot,Placement.right,16,118,37460.0
2024-04-16 13:53:05.100000+02:00,Tug_Event.foot,Placement.right,16,121,39820.0
2024-04-16 13:53:05.200000+02:00,Tug_Event.foot,Placement.right,16,122,36155.0
2024-04-16 13:53:05.300000+02:00,Tug_Event.foot,Placement.right,16,122,36155.0
2024-04-16 13:53:05.400000+02:00,Tug_Event.foot,Placement.right,17,122,36652.0
2024-04-16 13:53:05.500000+02:00,Tug_Event.foot,Placement.right,17,123,33778.0
2024-04-16 13:53:05.600000+02:00,Tug_Event.double_stance,,15,132,46538.0
2024-04-16 13:53:05.700000+02:00,Tug_Event.turn2,,13,143,33143.0
2024-04-16 13:53:08.300000+02:00,Tug_Event.sit,,9,158,20564.0
2024-04-16 13:53:08.400000+02:00,Tug_Event.end,,,,
