timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-16 09:46:43.600000+02:00,Tug_Event.start,,,,39998.0
2024-04-16 09:46:43.900000+02:00,Tug_Event.stand,,13,156,37026.0
2024-04-16 09:46:45.300000+02:00,Tug_Event.walk1,,20,147,22934.0
2024-04-16 09:46:45.400000+02:00,Tug_Event.double_stance,,15,136,36783.0
2024-04-16 09:46:45.500000+02:00,Tug_Event.double_stance,,14,133,35699.0
2024-04-16 09:46:45.600000+02:00,Tug_Event.foot,Placement.right,11,124,25675.0
2024-04-16 09:46:45.700000+02:00,Tug_Event.foot,Placement.right,10,123,26288.0
2024-04-16 09:46:45.800000+02:00,Tug_Event.foot,Placement.right,10,122,28081.0
2024-04-16 09:46:45.900000+02:00,Tug_Event.foot,Placement.right,11,120,28705.0
2024-04-16 09:46:46+02:00,Tug_Event.foot,Placement.right,10,119,28733.0
2024-04-16 09:46:46.100000+02:00,Tug_Event.foot,Placement.right,11,118,29882.0
2024-04-16 09:46:46.200000+02:00,Tug_Event.foot,Placement.right,11,118,29882.0
2024-04-16 09:46:46.300000+02:00,Tug_Event.foot,Placement.right,11,118,30787.0
2024-04-16 09:46:46.400000+02:00,Tug_Event.foot,Placement.right,11,118,31107.0
2024-04-16 09:46:46.500000+02:00,Tug_Event.double_stance,,13,109,42902.0
2024-04-16 09:46:46.600000+02:00,Tug_Event.double_stance,,14,105,44931.0
2024-04-16 09:46:46.700000+02:00,Tug_Event.double_stance,,16,96,33474.0
2024-04-16 09:46:46.800000+02:00,Tug_Event.foot,Placement.left,17,91,32950.0
2024-04-16 09:46:46.900000+02:00,Tug_Event.foot,Placement.left,17,90,32506.0
2024-04-16 09:46:47+02:00,Tug_Event.foot,Placement.left,17,89,33000.0
2024-04-16 09:46:47.100000+02:00,Tug_Event.foot,Placement.left,17,89,33000.0
2024-04-16 09:46:47.200000+02:00,Tug_Event.foot,Placement.left,17,88,31062.0
2024-04-16 09:46:47.300000+02:00,Tug_Event.foot,Placement.left,17,88,31513.0
2024-04-16 09:46:47.400000+02:00,Tug_Event.foot,Placement.left,17,88,31086.0
2024-04-16 09:46:47.500000+02:00,Tug_Event.double_stance,,14,80,46771.0
2024-04-16 09:46:47.600000+02:00,Tug_Event.double_stance,,14,76,45093.0
2024-04-16 09:46:47.700000+02:00,Tug_Event.double_stance,,13,73,37976.0
2024-04-16 09:46:47.800000+02:00,Tug_Event.foot,Placement.right,11,63,28112.0
2024-04-16 09:46:47.900000+02:00,Tug_Event.foot,Placement.right,11,62,30018.0
2024-04-16 09:46:48+02:00,Tug_Event.foot,Placement.right,11,60,30863.0
2024-04-16 09:46:48.100000+02:00,Tug_Event.foot,Placement.right,11,59,31734.0
2024-04-16 09:46:48.200000+02:00,Tug_Event.foot,Placement.right,11,59,31138.0
