timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-16 14:04:40.400000+02:00,Tug_Event.start,,,,38391.0
2024-04-16 14:04:40.900000+02:00,Tug_Event.stand,,13,155,39054.0
2024-04-16 14:04:42.100000+02:00,Tug_Event.walk1,,13,131,39622.0
2024-04-16 14:04:42.200000+02:00,Tug_Event.foot,Placement.right,10,120,27419.0
2024-04-16 14:04:42.300000+02:00,Tug_Event.foot,Placement.right,10,120,26043.0
2024-04-16 14:04:42.400000+02:00,Tug_Event.foot,Placement.right,10,120,25158.0
2024-04-16 14:04:42.500000+02:00,Tug_Event.foot,Placement.right,11,115,30310.0
2024-04-16 14:04:42.600000+02:00,Tug_Event.foot,Placement.right,11,114,29021.0
2024-04-16 14:04:42.700000+02:00,Tug_Event.double_stance,,15,99,43645.0
2024-04-16 14:04:42.800000+02:00,Tug_Event.double_stance,,15,99,43645.0
2024-04-16 14:04:42.900000+02:00,Tug_Event.double_stance,,17,88,30227.0
2024-04-16 14:04:43+02:00,Tug_Event.foot,Placement.left,18,87,30887.0
2024-04-16 14:04:43.100000+02:00,Tug_Event.foot,Placement.left,18,85,34004.0
2024-04-16 14:04:43.200000+02:00,Tug_Event.foot,Placement.left,18,83,29261.0
2024-04-16 14:04:43.300000+02:00,Tug_Event.double_stance,,18,67,43109.0
2024-04-16 14:04:43.400000+02:00,Tug_Event.double_stance,,17,58,26426.0
2024-04-16 14:04:43.500000+02:00,Tug_Event.foot,Placement.left,17,55,26266.0
2024-04-16 14:04:43.600000+02:00,Tug_Event.foot,Placement.left,17,54,25109.0
2024-04-16 14:04:43.700000+02:00,Tug_Event.foot,Placement.left,17,54,25109.0
2024-04-16 14:04:43.800000+02:00,Tug_Event.foot,Placement.left,17,52,28043.0
2024-04-16 14:04:43.900000+02:00,Tug_Event.double_stance,,20,41,50868.0
2024-04-16 14:04:44+02:00,Tug_Event.double_stance,,23,32,38718.0
2024-04-16 14:04:44.100000+02:00,Tug_Event.foot,Placement.left,24,26,29151.0
2024-04-16 14:04:44.200000+02:00,Tug_Event.foot,Placement.left,24,26,29505.0
2024-04-16 14:04:44.300000+02:00,Tug_Event.foot,Placement.left,24,25,28992.0
2024-04-16 14:04:44.400000+02:00,Tug_Event.foot,Placement.left,24,21,28332.0
2024-04-16 14:04:44.500000+02:00,Tug_Event.turn1,,21,12,54305.0
2024-04-16 14:04:45.800000+02:00,Tug_Event.walk2,,8,23,31401.0
2024-04-16 14:04:45.900000+02:00,Tug_Event.foot,Placement.left,8,26,29317.0
2024-04-16 14:04:46+02:00,Tug_Event.foot,Placement.left,8,26,29317.0
2024-04-16 14:04:46.100000+02:00,Tug_Event.foot,Placement.left,8,26,30039.0
2024-04-16 14:04:46.200000+02:00,Tug_Event.foot,Placement.left,8,29,27538.0
2024-04-16 14:04:46.300000+02:00,Tug_Event.foot,Placement.left,7,31,26234.0
2024-04-16 14:04:46.400000+02:00,Tug_Event.double_stance,,13,42,44564.0
2024-04-16 14:04:46.500000+02:00,Tug_Event.double_stance,,15,47,37658.0
2024-04-16 14:04:46.600000+02:00,Tug_Event.foot,Placement.right,19,55,26617.0
2024-04-16 14:04:46.700000+02:00,Tug_Event.foot,Placement.right,18,57,26872.0
2024-04-16 14:04:46.800000+02:00,Tug_Event.foot,Placement.right,18,61,27305.0
2024-04-16 14:04:46.900000+02:00,Tug_Event.foot,Placement.right,18,62,28927.0
2024-04-16 14:04:47+02:00,Tug_Event.double_stance,,17,66,37359.0
2024-04-16 14:04:47.100000+02:00,Tug_Event.double_stance,,15,74,54602.0
2024-04-16 14:04:47.200000+02:00,Tug_Event.double_stance,,11,85,38413.0
2024-04-16 14:04:47.300000+02:00,Tug_Event.foot,Placement.left,11,88,37915.0
2024-04-16 14:04:47.400000+02:00,Tug_Event.foot,Placement.left,11,91,36469.0
2024-04-16 14:04:47.500000+02:00,Tug_Event.foot,Placement.left,10,92,32644.0
2024-04-16 14:04:47.600000+02:00,Tug_Event.double_stance,,12,102,42650.0
2024-04-16 14:04:47.700000+02:00,Tug_Event.double_stance,,12,102,42650.0
2024-04-16 14:04:47.800000+02:00,Tug_Event.double_stance,,14,120,29448.0
2024-04-16 14:04:47.900000+02:00,Tug_Event.foot,Placement.right,14,121,28401.0
2024-04-16 14:04:48+02:00,Tug_Event.foot,Placement.right,14,122,28084.0
2024-04-16 14:04:48.100000+02:00,Tug_Event.foot,Placement.right,14,125,25374.0
2024-04-16 14:04:48.200000+02:00,Tug_Event.foot,Placement.right,14,127,24899.0
2024-04-16 14:04:48.300000+02:00,Tug_Event.double_stance,,14,134,29246.0
2024-04-16 14:04:48.400000+02:00,Tug_Event.turn2,,18,148,38218.0
2024-04-16 14:04:50.600000+02:00,Tug_Event.sit,,0,0,0.0
2024-04-16 14:04:50.700000+02:00,Tug_Event.end,,,,
