timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-12 14:46:20.900000+02:00,Tug_Event.start,,,,38414.0
2024-04-12 14:46:22+02:00,Tug_Event.stand,,12,155,45389.0
2024-04-12 14:46:24.300000+02:00,Tug_Event.walk1,,13,144,44460.0
2024-04-12 14:46:24.400000+02:00,Tug_Event.foot,Placement.right,12,142,41787.0
2024-04-12 14:46:24.500000+02:00,Tug_Event.foot,Placement.right,11,141,36881.0
2024-04-12 14:46:24.600000+02:00,Tug_Event.foot,Placement.right,11,141,36881.0
2024-04-12 14:46:24.700000+02:00,Tug_Event.foot,Placement.right,9,137,27662.0
2024-04-12 14:46:24.800000+02:00,Tug_Event.foot,Placement.right,8,136,26482.0
2024-04-12 14:46:24.900000+02:00,Tug_Event.foot,Placement.right,8,136,26884.0
2024-04-12 14:46:25+02:00,Tug_Event.foot,Placement.right,8,136,27531.0
2024-04-12 14:46:25.100000+02:00,Tug_Event.foot,Placement.right,8,136,27029.0
2024-04-12 14:46:25.200000+02:00,Tug_Event.foot,Placement.right,8,138,25825.0
2024-04-12 14:46:25.300000+02:00,Tug_Event.foot,Placement.right,14,132,49488.0
2024-04-12 14:46:25.400000+02:00,Tug_Event.foot,Placement.right,14,132,49488.0
2024-04-12 14:46:25.500000+02:00,Tug_Event.foot,Placement.left,15,129,57657.0
2024-04-12 14:46:25.600000+02:00,Tug_Event.foot,Placement.left,15,128,62553.0
2024-04-12 14:46:25.700000+02:00,Tug_Event.foot,Placement.left,15,128,63105.0
2024-04-12 14:46:25.800000+02:00,Tug_Event.foot,Placement.left,18,125,50616.0
2024-04-12 14:46:25.900000+02:00,Tug_Event.foot,Placement.left,20,123,41867.0
2024-04-12 14:46:26+02:00,Tug_Event.foot,Placement.left,20,123,42352.0
2024-04-12 14:46:26.100000+02:00,Tug_Event.foot,Placement.left,20,122,41978.0
2024-04-12 14:46:26.200000+02:00,Tug_Event.foot,Placement.left,20,122,41722.0
2024-04-12 14:46:26.300000+02:00,Tug_Event.foot,Placement.left,20,122,40310.0
2024-04-12 14:46:26.400000+02:00,Tug_Event.foot,Placement.left,20,122,40310.0
2024-04-12 14:46:26.500000+02:00,Tug_Event.double_stance,,17,117,53997.0
2024-04-12 14:46:26.600000+02:00,Tug_Event.double_stance,,16,114,55137.0
2024-04-12 14:46:26.700000+02:00,Tug_Event.double_stance,,15,113,55650.0
2024-04-12 14:46:26.800000+02:00,Tug_Event.double_stance,,14,111,49308.0
2024-04-12 14:46:26.900000+02:00,Tug_Event.foot,Placement.right,12,108,40188.0
2024-04-12 14:46:27+02:00,Tug_Event.foot,Placement.right,9,105,28849.0
2024-04-12 14:46:27.100000+02:00,Tug_Event.foot,Placement.right,9,105,28849.0
2024-04-12 14:46:27.200000+02:00,Tug_Event.foot,Placement.right,9,105,28600.0
2024-04-12 14:46:27.300000+02:00,Tug_Event.foot,Placement.right,9,105,28001.0
2024-04-12 14:46:27.400000+02:00,Tug_Event.foot,Placement.right,9,104,28442.0
2024-04-12 14:46:27.500000+02:00,Tug_Event.double_stance,,13,98,45729.0
2024-04-12 14:46:27.600000+02:00,Tug_Event.double_stance,,14,95,54655.0
2024-04-12 14:46:27.700000+02:00,Tug_Event.foot,Placement.left,15,94,56281.0
2024-04-12 14:46:27.800000+02:00,Tug_Event.foot,Placement.left,17,91,48985.0
2024-04-12 14:46:27.900000+02:00,Tug_Event.foot,Placement.left,17,91,48985.0
2024-04-12 14:46:28+02:00,Tug_Event.foot,Placement.left,19,88,38632.0
2024-04-12 14:46:28.100000+02:00,Tug_Event.foot,Placement.left,19,87,39797.0
2024-04-12 14:46:28.200000+02:00,Tug_Event.foot,Placement.left,19,86,39600.0
2024-04-12 14:46:28.300000+02:00,Tug_Event.foot,Placement.left,19,86,39097.0
2024-04-12 14:46:28.400000+02:00,Tug_Event.foot,Placement.left,19,85,38589.0
2024-04-12 14:46:28.500000+02:00,Tug_Event.double_stance,,16,80,55356.0
2024-04-12 14:46:28.600000+02:00,Tug_Event.double_stance,,16,80,53666.0
2024-04-12 14:46:28.700000+02:00,Tug_Event.double_stance,,15,77,57305.0
2024-04-12 14:46:28.800000+02:00,Tug_Event.double_stance,,15,76,56279.0
2024-04-12 14:46:28.900000+02:00,Tug_Event.foot,Placement.right,14,75,51862.0
2024-04-12 14:46:29+02:00,Tug_Event.foot,Placement.right,12,72,37384.0
2024-04-12 14:46:29.100000+02:00,Tug_Event.foot,Placement.right,11,70,32312.0
2024-04-12 14:46:29.200000+02:00,Tug_Event.foot,Placement.right,11,70,32312.0
2024-04-12 14:46:29.300000+02:00,Tug_Event.foot,Placement.right,11,70,32976.0
2024-04-12 14:46:29.400000+02:00,Tug_Event.foot,Placement.right,11,69,33862.0
2024-04-12 14:46:29.500000+02:00,Tug_Event.foot,Placement.right,11,68,31997.0
2024-04-12 14:46:29.600000+02:00,Tug_Event.foot,Placement.right,16,62,61350.0
2024-04-12 14:46:29.700000+02:00,Tug_Event.foot,Placement.left,17,60,61198.0
2024-04-12 14:46:29.800000+02:00,Tug_Event.foot,Placement.left,17,58,57105.0
2024-04-12 14:46:29.900000+02:00,Tug_Event.foot,Placement.left,17,58,57105.0
2024-04-12 14:46:30+02:00,Tug_Event.foot,Placement.left,19,55,46136.0
2024-04-12 14:46:30.100000+02:00,Tug_Event.foot,Placement.left,22,52,34909.0
2024-04-12 14:46:30.200000+02:00,Tug_Event.foot,Placement.left,22,52,35121.0
2024-04-12 14:46:30.300000+02:00,Tug_Event.foot,Placement.left,22,51,34623.0
2024-04-12 14:46:30.400000+02:00,Tug_Event.foot,Placement.left,22,51,34569.0
2024-04-12 14:46:30.500000+02:00,Tug_Event.foot,Placement.left,22,51,34971.0
2024-04-12 14:46:30.600000+02:00,Tug_Event.foot,Placement.left,18,45,53034.0
2024-04-12 14:46:30.700000+02:00,Tug_Event.foot,Placement.left,18,45,53034.0
2024-04-12 14:46:30.800000+02:00,Tug_Event.foot,Placement.left,18,45,52631.0
2024-04-12 14:46:30.900000+02:00,Tug_Event.double_stance,,16,42,43708.0
2024-04-12 14:46:31+02:00,Tug_Event.foot,Placement.right,13,37,33753.0
2024-04-12 14:46:31.100000+02:00,Tug_Event.foot,Placement.right,11,33,27571.0
2024-04-12 14:46:31.200000+02:00,Tug_Event.foot,Placement.right,11,33,27492.0
2024-04-12 14:46:31.300000+02:00,Tug_Event.foot,Placement.right,11,33,27492.0
2024-04-12 14:46:31.400000+02:00,Tug_Event.foot,Placement.right,11,32,28736.0
2024-04-12 14:46:31.500000+02:00,Tug_Event.foot,Placement.right,11,32,29001.0
2024-04-12 14:46:31.600000+02:00,Tug_Event.double_stance,,15,25,51057.0
2024-04-12 14:46:31.700000+02:00,Tug_Event.double_stance,,15,24,51005.0
