timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-12 14:59:59+02:00,Tug_Event.start,,,,33806.0
2024-04-12 14:59:59.400000+02:00,Tug_Event.stand,,13,152,18747.0
2024-04-12 15:00:05+02:00,Tug_Event.walk1,,14,124,65873.0
2024-04-12 15:00:05.100000+02:00,Tug_Event.double_stance,,14,124,65873.0
2024-04-12 15:00:05.200000+02:00,Tug_Event.double_stance,,17,121,50116.0
2024-04-12 15:00:05.300000+02:00,Tug_Event.double_stance,,18,120,49470.0
2024-04-12 15:00:05.400000+02:00,Tug_Event.double_stance,,18,119,48774.0
2024-04-12 15:00:05.500000+02:00,Tug_Event.double_stance,,18,119,48598.0
2024-04-12 15:00:05.600000+02:00,Tug_Event.double_stance,,13,117,70342.0
2024-04-12 15:00:05.700000+02:00,Tug_Event.double_stance,,13,116,64277.0
2024-04-12 15:00:05.800000+02:00,Tug_Event.double_stance,,13,116,64277.0
2024-04-12 15:00:05.900000+02:00,Tug_Event.double_stance,,12,116,61745.0
2024-04-12 15:00:06+02:00,Tug_Event.double_stance,,12,116,56300.0
2024-04-12 15:00:06.100000+02:00,Tug_Event.double_stance,,9,115,41081.0
2024-04-12 15:00:06.200000+02:00,Tug_Event.double_stance,,7,114,34954.0
2024-04-12 15:00:06.300000+02:00,Tug_Event.double_stance,,6,111,34130.0
2024-04-12 15:00:06.400000+02:00,Tug_Event.double_stance,,6,110,34479.0
2024-04-12 15:00:06.500000+02:00,Tug_Event.double_stance,,10,106,48537.0
2024-04-12 15:00:06.600000+02:00,Tug_Event.double_stance,,13,99,66988.0
2024-04-12 15:00:06.700000+02:00,Tug_Event.double_stance,,15,97,60816.0
2024-04-12 15:00:06.800000+02:00,Tug_Event.double_stance,,15,97,60816.0
2024-04-12 15:00:06.900000+02:00,Tug_Event.double_stance,,18,93,45583.0
2024-04-12 15:00:07+02:00,Tug_Event.foot,Placement.left,19,92,43653.0
2024-04-12 15:00:07.100000+02:00,Tug_Event.foot,Placement.left,19,92,43852.0
2024-04-12 15:00:07.200000+02:00,Tug_Event.foot,Placement.left,17,92,48154.0
2024-04-12 15:00:07.300000+02:00,Tug_Event.foot,Placement.right,12,88,73025.0
2024-04-12 15:00:07.400000+02:00,Tug_Event.foot,Placement.right,11,87,65346.0
2024-04-12 15:00:07.500000+02:00,Tug_Event.foot,Placement.right,11,87,65346.0
2024-04-12 15:00:07.600000+02:00,Tug_Event.foot,Placement.right,11,87,63088.0
2024-04-12 15:00:07.700000+02:00,Tug_Event.foot,Placement.right,10,87,57165.0
2024-04-12 15:00:07.800000+02:00,Tug_Event.foot,Placement.right,7,86,42875.0
2024-04-12 15:00:07.900000+02:00,Tug_Event.foot,Placement.right,7,87,45314.0
2024-04-12 15:00:08+02:00,Tug_Event.foot,Placement.right,7,87,46148.0
2024-04-12 15:00:08.100000+02:00,Tug_Event.foot,Placement.right,9,84,53808.0
2024-04-12 15:00:08.200000+02:00,Tug_Event.foot,Placement.right,9,81,43165.0
2024-04-12 15:00:08.300000+02:00,Tug_Event.double_stance,,14,74,60568.0
2024-04-12 15:00:08.400000+02:00,Tug_Event.double_stance,,15,74,64173.0
2024-04-12 15:00:08.500000+02:00,Tug_Event.double_stance,,20,69,38685.0
2024-04-12 15:00:08.600000+02:00,Tug_Event.double_stance,,20,68,40228.0
2024-04-12 15:00:08.700000+02:00,Tug_Event.foot,Placement.left,20,67,39837.0
2024-04-12 15:00:08.800000+02:00,Tug_Event.foot,Placement.left,19,65,43996.0
2024-04-12 15:00:08.900000+02:00,Tug_Event.foot,Placement.right,15,61,68656.0
2024-04-12 15:00:09+02:00,Tug_Event.foot,Placement.right,15,61,68656.0
2024-04-12 15:00:09.100000+02:00,Tug_Event.foot,Placement.right,14,60,68640.0
2024-04-12 15:00:09.200000+02:00,Tug_Event.foot,Placement.right,14,60,66964.0
2024-04-12 15:00:09.300000+02:00,Tug_Event.foot,Placement.right,13,60,59397.0
2024-04-12 15:00:09.400000+02:00,Tug_Event.foot,Placement.right,9,60,42544.0
2024-04-12 15:00:09.500000+02:00,Tug_Event.foot,Placement.right,9,60,39587.0
2024-04-12 15:00:09.600000+02:00,Tug_Event.foot,Placement.right,9,60,39587.0
2024-04-12 15:00:09.700000+02:00,Tug_Event.foot,Placement.right,9,60,39412.0
2024-04-12 15:00:09.800000+02:00,Tug_Event.foot,Placement.right,9,60,39172.0
2024-04-12 15:00:09.900000+02:00,Tug_Event.double_stance,,15,49,71174.0
2024-04-12 15:00:10+02:00,Tug_Event.double_stance,,16,46,68681.0
2024-04-12 15:00:10.100000+02:00,Tug_Event.foot,Placement.left,18,44,56023.0
2024-04-12 15:00:10.200000+02:00,Tug_Event.foot,Placement.left,22,40,39370.0
