timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-16 13:39:21.100000+02:00,Tug_Event.start,,,,27269.0
2024-04-16 13:39:21.600000+02:00,Tug_Event.stand,,13,155,48130.0
2024-04-16 13:39:24.300000+02:00,Tug_Event.walk1,,12,127,58554.0
2024-04-16 13:39:24.400000+02:00,Tug_Event.foot,Placement.left,14,125,65082.0
2024-04-16 13:39:24.500000+02:00,Tug_Event.foot,Placement.left,14,124,64441.0
2024-04-16 13:39:24.600000+02:00,Tug_Event.foot,Placement.left,16,122,56133.0
2024-04-16 13:39:24.700000+02:00,Tug_Event.foot,Placement.left,18,120,45564.0
2024-04-16 13:39:24.800000+02:00,Tug_Event.foot,Placement.left,18,120,46867.0
2024-04-16 13:39:24.900000+02:00,Tug_Event.foot,Placement.left,18,120,46867.0
2024-04-16 13:39:25+02:00,Tug_Event.foot,Placement.left,18,120,47086.0
2024-04-16 13:39:25.100000+02:00,Tug_Event.double_stance,,18,118,49040.0
2024-04-16 13:39:25.200000+02:00,Tug_Event.double_stance,,14,115,60973.0
2024-04-16 13:39:25.300000+02:00,Tug_Event.foot,Placement.right,11,111,41728.0
2024-04-16 13:39:25.400000+02:00,Tug_Event.foot,Placement.right,7,108,31001.0
2024-04-16 13:39:25.500000+02:00,Tug_Event.foot,Placement.right,7,107,31935.0
2024-04-16 13:39:25.600000+02:00,Tug_Event.foot,Placement.right,7,107,33258.0
2024-04-16 13:39:25.700000+02:00,Tug_Event.foot,Placement.right,7,107,33258.0
2024-04-16 13:39:25.800000+02:00,Tug_Event.foot,Placement.right,8,105,37730.0
2024-04-16 13:39:25.900000+02:00,Tug_Event.double_stance,,12,98,65322.0
2024-04-16 13:39:26+02:00,Tug_Event.foot,Placement.left,13,96,65673.0
2024-04-16 13:39:26.100000+02:00,Tug_Event.foot,Placement.left,15,94,59699.0
2024-04-16 13:39:26.200000+02:00,Tug_Event.foot,Placement.left,17,92,46772.0
2024-04-16 13:39:26.300000+02:00,Tug_Event.foot,Placement.left,18,92,43550.0
2024-04-16 13:39:26.400000+02:00,Tug_Event.foot,Placement.left,18,92,44048.0
2024-04-16 13:39:26.500000+02:00,Tug_Event.foot,Placement.left,17,92,44775.0
2024-04-16 13:39:26.600000+02:00,Tug_Event.foot,Placement.left,17,92,44775.0
2024-04-16 13:39:26.700000+02:00,Tug_Event.foot,Placement.left,17,92,45288.0
2024-04-16 13:39:26.800000+02:00,Tug_Event.foot,Placement.left,16,91,49951.0
2024-04-16 13:39:26.900000+02:00,Tug_Event.foot,Placement.right,12,85,77042.0
2024-04-16 13:39:27+02:00,Tug_Event.foot,Placement.right,8,82,57759.0
2024-04-16 13:39:27.100000+02:00,Tug_Event.foot,Placement.right,7,81,45787.0
2024-04-16 13:39:27.200000+02:00,Tug_Event.foot,Placement.right,7,81,45659.0
2024-04-16 13:39:27.300000+02:00,Tug_Event.foot,Placement.right,7,81,47791.0
2024-04-16 13:39:27.400000+02:00,Tug_Event.foot,Placement.right,7,80,48039.0
2024-04-16 13:39:27.500000+02:00,Tug_Event.foot,Placement.right,11,75,76155.0
2024-04-16 13:39:27.600000+02:00,Tug_Event.double_stance,,11,73,78512.0
2024-04-16 13:39:27.700000+02:00,Tug_Event.foot,Placement.left,15,65,42147.0
2024-04-16 13:39:27.800000+02:00,Tug_Event.foot,Placement.left,18,62,32919.0
2024-04-16 13:39:27.900000+02:00,Tug_Event.foot,Placement.left,17,61,32905.0
2024-04-16 13:39:28+02:00,Tug_Event.foot,Placement.left,17,61,32905.0
2024-04-16 13:39:28.100000+02:00,Tug_Event.foot,Placement.left,18,61,33014.0
2024-04-16 13:39:28.200000+02:00,Tug_Event.foot,Placement.left,17,62,33847.0
2024-04-16 13:39:28.300000+02:00,Tug_Event.foot,Placement.left,17,63,34122.0
2024-04-16 13:39:28.400000+02:00,Tug_Event.foot,Placement.left,17,63,34276.0
2024-04-16 13:39:28.500000+02:00,Tug_Event.foot,Placement.left,17,62,35089.0
2024-04-16 13:39:28.600000+02:00,Tug_Event.double_stance,,13,56,54634.0
2024-04-16 13:39:28.700000+02:00,Tug_Event.foot,Placement.left,12,53,49579.0
2024-04-16 13:39:28.800000+02:00,Tug_Event.double_stance,,9,50,32864.0
2024-04-16 13:39:28.900000+02:00,Tug_Event.foot,Placement.right,6,46,24552.0
2024-04-16 13:39:29+02:00,Tug_Event.foot,Placement.right,6,46,24552.0
2024-04-16 13:39:29.100000+02:00,Tug_Event.foot,Placement.right,6,44,26779.0
2024-04-16 13:39:29.200000+02:00,Tug_Event.double_stance,,8,40,33300.0
2024-04-16 13:39:29.300000+02:00,Tug_Event.double_stance,,10,33,52696.0
2024-04-16 13:39:29.400000+02:00,Tug_Event.foot,Placement.right,10,32,51564.0
2024-04-16 13:39:29.500000+02:00,Tug_Event.foot,Placement.right,10,32,53524.0
2024-04-16 13:39:29.600000+02:00,Tug_Event.foot,Placement.right,11,29,45882.0
2024-04-16 13:39:29.700000+02:00,Tug_Event.foot,Placement.right,11,29,45882.0
2024-04-16 13:39:29.800000+02:00,Tug_Event.foot,Placement.right,13,27,39725.0
2024-04-16 13:39:29.900000+02:00,Tug_Event.foot,Placement.right,13,27,40072.0
2024-04-16 13:39:30+02:00,Tug_Event.foot,Placement.right,13,27,39570.0
2024-04-16 13:39:30.100000+02:00,Tug_Event.foot,Placement.right,13,27,39941.0
2024-04-16 13:39:30.200000+02:00,Tug_Event.foot,Placement.right,13,27,39314.0
2024-04-16 13:39:30.300000+02:00,Tug_Event.foot,Placement.right,13,27,39314.0
2024-04-16 13:39:30.400000+02:00,Tug_Event.foot,Placement.right,13,27,37971.0
2024-04-16 13:39:30.500000+02:00,Tug_Event.turn1,,13,17,49149.0
2024-04-16 13:39:32.500000+02:00,Tug_Event.walk2,,10,21,52658.0
2024-04-16 13:39:32.600000+02:00,Tug_Event.foot,Placement.left,10,21,52658.0
2024-04-16 13:39:32.700000+02:00,Tug_Event.foot,Placement.left,15,24,80057.0
