timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-16 14:07:15.800000+02:00,Tug_Event.start,,,,37263.0
2024-04-16 14:07:17.300000+02:00,Tug_Event.stand,,11,158,35123.0
2024-04-16 14:07:20.700000+02:00,Tug_Event.walk1,,15,146,43607.0
2024-04-16 14:07:20.800000+02:00,Tug_Event.double_stance,,13,144,44366.0
2024-04-16 14:07:20.900000+02:00,Tug_Event.double_stance,,13,143,43484.0
2024-04-16 14:07:21+02:00,Tug_Event.double_stance,,12,142,39868.0
2024-04-16 14:07:21.100000+02:00,Tug_Event.foot,Placement.right,6,135,25629.0
2024-04-16 14:07:21.200000+02:00,Tug_Event.foot,Placement.right,7,136,25470.0
2024-04-16 14:07:21.300000+02:00,Tug_Event.foot,Placement.right,7,135,27268.0
2024-04-16 14:07:21.400000+02:00,Tug_Event.foot,Placement.right,7,135,27268.0
2024-04-16 14:07:21.500000+02:00,Tug_Event.foot,Placement.right,7,134,28075.0
2024-04-16 14:07:21.600000+02:00,Tug_Event.foot,Placement.right,7,134,28313.0
2024-04-16 14:07:21.700000+02:00,Tug_Event.foot,Placement.right,6,133,29548.0
2024-04-16 14:07:21.800000+02:00,Tug_Event.foot,Placement.right,12,129,52626.0
2024-04-16 14:07:21.900000+02:00,Tug_Event.foot,Placement.left,14,128,56876.0
2024-04-16 14:07:22+02:00,Tug_Event.foot,Placement.left,15,126,55091.0
2024-04-16 14:07:22.100000+02:00,Tug_Event.foot,Placement.left,20,123,39238.0
2024-04-16 14:07:22.200000+02:00,Tug_Event.foot,Placement.left,20,123,38772.0
2024-04-16 14:07:22.300000+02:00,Tug_Event.foot,Placement.left,20,123,38772.0
2024-04-16 14:07:22.400000+02:00,Tug_Event.foot,Placement.left,20,123,39867.0
2024-04-16 14:07:22.500000+02:00,Tug_Event.foot,Placement.left,20,122,37236.0
2024-04-16 14:07:22.600000+02:00,Tug_Event.foot,Placement.left,20,120,36266.0
2024-04-16 14:07:22.700000+02:00,Tug_Event.foot,Placement.left,20,120,36102.0
2024-04-16 14:07:22.800000+02:00,Tug_Event.foot,Placement.left,15,117,49612.0
2024-04-16 14:07:22.900000+02:00,Tug_Event.double_stance,,14,114,51386.0
2024-04-16 14:07:23+02:00,Tug_Event.double_stance,,14,113,49754.0
2024-04-16 14:07:23.100000+02:00,Tug_Event.double_stance,,14,113,49754.0
2024-04-16 14:07:23.200000+02:00,Tug_Event.double_stance,,13,113,50155.0
2024-04-16 14:07:23.300000+02:00,Tug_Event.double_stance,,12,112,44027.0
2024-04-16 14:07:23.400000+02:00,Tug_Event.double_stance,,7,109,25966.0
2024-04-16 14:07:23.500000+02:00,Tug_Event.double_stance,,7,109,25600.0
2024-04-16 14:07:23.600000+02:00,Tug_Event.double_stance,,7,109,25273.0
2024-04-16 14:07:23.700000+02:00,Tug_Event.double_stance,,7,109,24810.0
2024-04-16 14:07:23.800000+02:00,Tug_Event.double_stance,,7,108,25800.0
2024-04-16 14:07:23.900000+02:00,Tug_Event.double_stance,,13,102,46957.0
2024-04-16 14:07:24+02:00,Tug_Event.double_stance,,13,102,46957.0
2024-04-16 14:07:24.100000+02:00,Tug_Event.double_stance,,14,99,48124.0
2024-04-16 14:07:24.200000+02:00,Tug_Event.foot,Placement.left,15,98,46817.0
2024-04-16 14:07:24.300000+02:00,Tug_Event.foot,Placement.left,18,96,38037.0
2024-04-16 14:07:24.400000+02:00,Tug_Event.foot,Placement.left,20,94,34335.0
2024-04-16 14:07:24.500000+02:00,Tug_Event.foot,Placement.left,20,94,33878.0
2024-04-16 14:07:24.600000+02:00,Tug_Event.foot,Placement.left,20,94,33863.0
2024-04-16 14:07:24.700000+02:00,Tug_Event.foot,Placement.left,20,94,32764.0
2024-04-16 14:07:24.800000+02:00,Tug_Event.foot,Placement.left,20,94,32764.0
2024-04-16 14:07:24.900000+02:00,Tug_Event.foot,Placement.left,20,93,31964.0
2024-04-16 14:07:25+02:00,Tug_Event.double_stance,,14,87,58997.0
2024-04-16 14:07:25.100000+02:00,Tug_Event.foot,Placement.right,13,85,65884.0
2024-04-16 14:07:25.200000+02:00,Tug_Event.foot,Placement.right,12,84,61502.0
2024-04-16 14:07:25.300000+02:00,Tug_Event.foot,Placement.right,10,81,49126.0
2024-04-16 14:07:25.400000+02:00,Tug_Event.foot,Placement.right,7,79,39961.0
2024-04-16 14:07:25.500000+02:00,Tug_Event.foot,Placement.right,7,79,41883.0
2024-04-16 14:07:25.600000+02:00,Tug_Event.foot,Placement.right,7,80,44752.0
2024-04-16 14:07:25.700000+02:00,Tug_Event.foot,Placement.right,7,79,43118.0
2024-04-16 14:07:25.800000+02:00,Tug_Event.foot,Placement.right,7,79,43460.0
2024-04-16 14:07:25.900000+02:00,Tug_Event.foot,Placement.right,7,79,43372.0
2024-04-16 14:07:26+02:00,Tug_Event.foot,Placement.right,7,80,43552.0
2024-04-16 14:07:26.100000+02:00,Tug_Event.foot,Placement.left,14,72,58245.0
2024-04-16 14:07:26.200000+02:00,Tug_Event.foot,Placement.left,15,72,59012.0
2024-04-16 14:07:26.300000+02:00,Tug_Event.foot,Placement.left,17,70,48809.0
2024-04-16 14:07:26.400000+02:00,Tug_Event.foot,Placement.left,20,67,38269.0
2024-04-16 14:07:26.500000+02:00,Tug_Event.foot,Placement.left,20,67,38269.0
2024-04-16 14:07:26.600000+02:00,Tug_Event.foot,Placement.left,20,67,39052.0
2024-04-16 14:07:26.700000+02:00,Tug_Event.foot,Placement.left,20,66,38691.0
2024-04-16 14:07:26.800000+02:00,Tug_Event.foot,Placement.left,20,66,37700.0
2024-04-16 14:07:26.900000+02:00,Tug_Event.foot,Placement.left,21,66,37138.0
2024-04-16 14:07:27+02:00,Tug_Event.foot,Placement.left,21,65,35036.0
