timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-16 13:57:02.900000+02:00,Tug_Event.start,,,,33790.0
2024-04-16 13:57:03.700000+02:00,Tug_Event.stand,,12,156,38165.0
2024-04-16 13:57:07.400000+02:00,Tug_Event.walk1,,10,118,43746.0
2024-04-16 13:57:07.500000+02:00,Tug_Event.double_stance,,8,112,31786.0
2024-04-16 13:57:07.600000+02:00,Tug_Event.double_stance,,7,111,30979.0
2024-04-16 13:57:07.700000+02:00,Tug_Event.double_stance,,7,111,29937.0
2024-04-16 13:57:07.800000+02:00,Tug_Event.double_stance,,7,111,30262.0
2024-04-16 13:57:07.900000+02:00,Tug_Event.double_stance,,7,111,30883.0
2024-04-16 13:57:08+02:00,Tug_Event.double_stance,,7,111,30883.0
2024-04-16 13:57:08.100000+02:00,Tug_Event.double_stance,,7,110,31825.0
2024-04-16 13:57:08.200000+02:00,Tug_Event.heel,Placement.left,10,104,45036.0
2024-04-16 13:57:08.300000+02:00,Tug_Event.foot,Placement.right,11,100,47289.0
2024-04-16 13:57:08.400000+02:00,Tug_Event.double_stance,,13,97,49934.0
2024-04-16 13:57:08.500000+02:00,Tug_Event.double_stance,,16,92,39962.0
2024-04-16 13:57:08.600000+02:00,Tug_Event.foot,Placement.left,18,90,34124.0
2024-04-16 13:57:08.700000+02:00,Tug_Event.foot,Placement.left,18,89,36755.0
2024-04-16 13:57:08.800000+02:00,Tug_Event.foot,Placement.left,18,89,36755.0
2024-04-16 13:57:08.900000+02:00,Tug_Event.foot,Placement.left,18,87,40703.0
2024-04-16 13:57:09+02:00,Tug_Event.foot,Placement.left,18,87,39790.0
2024-04-16 13:57:09.100000+02:00,Tug_Event.foot,Placement.left,18,86,39632.0
2024-04-16 13:57:09.200000+02:00,Tug_Event.foot,Placement.left,15,81,49551.0
2024-04-16 13:57:09.300000+02:00,Tug_Event.foot,Placement.left,13,79,46737.0
2024-04-16 13:57:09.400000+02:00,Tug_Event.foot,Placement.right,12,76,45524.0
2024-04-16 13:57:09.500000+02:00,Tug_Event.foot,Placement.right,6,69,30083.0
2024-04-16 13:57:09.600000+02:00,Tug_Event.foot,Placement.right,6,68,29627.0
2024-04-16 13:57:09.700000+02:00,Tug_Event.foot,Placement.right,6,66,29585.0
2024-04-16 13:57:09.800000+02:00,Tug_Event.foot,Placement.right,6,66,29566.0
2024-04-16 13:57:09.900000+02:00,Tug_Event.foot,Placement.right,6,66,29566.0
2024-04-16 13:57:10+02:00,Tug_Event.foot,Placement.right,6,65,29341.0
2024-04-16 13:57:10.100000+02:00,Tug_Event.foot,Placement.right,5,65,28397.0
2024-04-16 13:57:10.200000+02:00,Tug_Event.foot,Placement.right,7,59,39306.0
2024-04-16 13:57:10.300000+02:00,Tug_Event.double_stance,,8,56,46209.0
2024-04-16 13:57:10.400000+02:00,Tug_Event.double_stance,,10,51,41888.0
2024-04-16 13:57:10.500000+02:00,Tug_Event.double_stance,,13,44,28688.0
2024-04-16 13:57:10.600000+02:00,Tug_Event.foot,Placement.right,13,42,29331.0
2024-04-16 13:57:10.700000+02:00,Tug_Event.foot,Placement.right,13,42,29331.0
2024-04-16 13:57:10.800000+02:00,Tug_Event.foot,Placement.right,13,41,30001.0
2024-04-16 13:57:10.900000+02:00,Tug_Event.foot,Placement.left,14,41,28034.0
2024-04-16 13:57:11+02:00,Tug_Event.foot,Placement.left,14,40,27095.0
2024-04-16 13:57:11.100000+02:00,Tug_Event.foot,Placement.left,14,39,29081.0
2024-04-16 13:57:11.200000+02:00,Tug_Event.foot,Placement.left,13,39,29530.0
2024-04-16 13:57:11.300000+02:00,Tug_Event.foot,Placement.right,10,32,48883.0
2024-04-16 13:57:11.400000+02:00,Tug_Event.foot,Placement.right,10,32,48883.0
2024-04-16 13:57:11.500000+02:00,Tug_Event.double_stance,,9,29,46620.0
2024-04-16 13:57:11.600000+02:00,Tug_Event.foot,Placement.right,4,21,31842.0
2024-04-16 13:57:11.700000+02:00,Tug_Event.turn1,,3,19,29451.0
2024-04-16 13:57:14.300000+02:00,Tug_Event.walk2,,14,21,45446.0
2024-04-16 13:57:14.400000+02:00,Tug_Event.double_stance,,9,29,30135.0
2024-04-16 13:57:14.500000+02:00,Tug_Event.double_stance,,9,29,30135.0
2024-04-16 13:57:14.600000+02:00,Tug_Event.foot,Placement.left,9,31,32360.0
2024-04-16 13:57:14.700000+02:00,Tug_Event.foot,Placement.left,8,32,32706.0
2024-04-16 13:57:14.800000+02:00,Tug_Event.foot,Placement.left,8,34,31719.0
2024-04-16 13:57:14.900000+02:00,Tug_Event.foot,Placement.left,8,36,32154.0
2024-04-16 13:57:15+02:00,Tug_Event.foot,Placement.left,8,36,31880.0
2024-04-16 13:57:15.100000+02:00,Tug_Event.foot,Placement.left,10,40,40026.0
2024-04-16 13:57:15.200000+02:00,Tug_Event.foot,Placement.left,12,44,49996.0
2024-04-16 13:57:15.300000+02:00,Tug_Event.double_stance,,14,48,47568.0
2024-04-16 13:57:15.400000+02:00,Tug_Event.foot,Placement.right,19,56,30627.0
2024-04-16 13:57:15.500000+02:00,Tug_Event.foot,Placement.right,19,56,30627.0
2024-04-16 13:57:15.600000+02:00,Tug_Event.foot,Placement.right,19,58,32621.0
2024-04-16 13:57:15.700000+02:00,Tug_Event.foot,Placement.right,19,59,33084.0
2024-04-16 13:57:15.800000+02:00,Tug_Event.foot,Placement.right,19,60,32878.0
2024-04-16 13:57:15.900000+02:00,Tug_Event.foot,Placement.right,20,61,33090.0
2024-04-16 13:57:16+02:00,Tug_Event.foot,Placement.right,20,62,33623.0
2024-04-16 13:57:16.100000+02:00,Tug_Event.foot,Placement.right,17,66,45458.0
2024-04-16 13:57:16.200000+02:00,Tug_Event.foot,Placement.right,16,68,47839.0
2024-04-16 13:57:16.300000+02:00,Tug_Event.double_stance,,15,70,56805.0
2024-04-16 13:57:16.400000+02:00,Tug_Event.double_stance,,12,76,52517.0
2024-04-16 13:57:16.500000+02:00,Tug_Event.double_stance,,9,83,44314.0
2024-04-16 13:57:16.600000+02:00,Tug_Event.foot,Placement.left,8,85,41830.0
2024-04-16 13:57:16.700000+02:00,Tug_Event.foot,Placement.left,8,87,36620.0
2024-04-16 13:57:16.800000+02:00,Tug_Event.foot,Placement.left,8,87,36818.0
2024-04-16 13:57:16.900000+02:00,Tug_Event.foot,Placement.left,8,87,37350.0
2024-04-16 13:57:17+02:00,Tug_Event.foot,Placement.left,8,87,37350.0
2024-04-16 13:57:17.100000+02:00,Tug_Event.foot,Placement.left,10,91,50283.0
2024-04-16 13:57:17.200000+02:00,Tug_Event.foot,Placement.left,10,93,54218.0
2024-04-16 13:57:17.300000+02:00,Tug_Event.double_stance,,12,97,52109.0
2024-04-16 13:57:17.400000+02:00,Tug_Event.double_stance,,14,103,43189.0
2024-04-16 13:57:17.500000+02:00,Tug_Event.foot,Placement.right,16,110,31935.0
2024-04-16 13:57:17.600000+02:00,Tug_Event.foot,Placement.right,16,112,30218.0
2024-04-16 13:57:17.700000+02:00,Tug_Event.foot,Placement.right,17,113,29179.0
2024-04-16 13:57:17.800000+02:00,Tug_Event.foot,Placement.right,17,113,29179.0
2024-04-16 13:57:17.900000+02:00,Tug_Event.foot,Placement.right,17,114,28788.0
2024-04-16 13:57:18+02:00,Tug_Event.foot,Placement.right,17,114,28666.0
2024-04-16 13:57:18.100000+02:00,Tug_Event.foot,Placement.right,17,114,27603.0
2024-04-16 13:57:18.200000+02:00,Tug_Event.heel,Placement.left,12,123,43190.0
2024-04-16 13:57:18.300000+02:00,Tug_Event.double_stance,,11,125,42470.0
2024-04-16 13:57:18.400000+02:00,Tug_Event.double_stance,,10,129,34334.0
2024-04-16 13:57:18.500000+02:00,Tug_Event.heel,Placement.right,9,133,28127.0
2024-04-16 13:57:18.600000+02:00,Tug_Event.turn2,,5,142,22094.0
2024-04-16 13:57:23.700000+02:00,Tug_Event.sit,,12,156,26804.0
2024-04-16 13:57:23.800000+02:00,Tug_Event.end,,,,
